N,runtime,wall_clock
104,0.0,0.0
105,0.0,0.0
106,0.0,9.433962264150944
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,8.547008547008547
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,8.264462809917354
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,78.125,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,7.633587786259542
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,6.944444444444445
145,0.0,0.0
146,0.0,0.0
147,0.0,6.802721088435374
148,0.0,0.0
149,0.0,0.0
150,0.0,0.0
151,0.0,0.0
152,65.78947368421052,6.578947368421052
153,0.0,0.0
154,0.0,0.0
155,0.0,6.451612903225806
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,5.9880239520958085
168,0.0,0.0
169,0.0,0.0
170,58.8235294117647,0.0
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,5.714285714285714
176,0.0,0.0
177,0.0,0.0
178,0.0,5.617977528089888
179,0.0,0.0
180,0.0,5.555555555555555
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,5.319148936170213
189,0.0,0.0
190,0.0,5.2631578947368425
191,0.0,0.0
192,0.0,5.208333333333333
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,5.0761421319796955
198,0.0,0.0
199,0.0,5.025125628140704
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,49.01960784313726,4.901960784313726
205,0.0,0.0
206,0.0,4.854368932038835
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0,4.739336492890995
212,0.0,0.0
213,0.0,4.694835680751174
214,0.0,0.0
215,46.51162790697674,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,4.504504504504505
223,0.0,0.0
224,0.0,4.464285714285714
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,4.385964912280702
229,0.0,0.0
230,0.0,4.3478260869565215
231,0.0,0.0
232,0.0,0.0
233,42.918454935622314,0.0
234,0.0,4.273504273504273
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.0,0.0
241,0.0,0.0
242,0.0,0.0
243,0.0,0.0
244,0.0,4.098360655737705
245,0.0,0.0
246,0.0,4.065040650406504
247,0.0,0.0
248,0.0,4.032258064516129
249,40.16064257028113,0.0
250,0.0,4.0
251,0.0,0.0
252,0.0,3.9682539682539684
253,0.0,0.0
254,0.0,3.937007874015748
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,38.61003861003861,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,37.735849056603776,3.7735849056603774
266,0.0,0.0
267,0.0,3.745318352059925
268,0.0,0.0
269,0.0,3.717472118959108
270,0.0,0.0
271,0.0,3.690036900369004
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,3.6231884057971016
277,0.0,0.0
278,0.0,3.597122302158273
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,3.4364261168384878
292,0.0,0.0
293,0.0,3.4129692832764507
294,0.0,0.0
295,0.0,0.0
296,0.0,0.0
297,0.0,0.0
298,0.0,3.3557046979865772
299,0.0,0.0
300,0.0,3.3333333333333335
301,0.0,0.0
302,0.0,3.3112582781456954
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.0,3.257328990228013
308,0.0,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,3.215434083601286
312,0.0,0.0
313,0.0,0.0
314,0.0,3.1847133757961785
315,0.0,3.1746031746031744
316,0.0,0.0
317,0.0,3.1545741324921135
318,0.0,0.0
319,0.0,0.0
320,0.0,3.125
321,0.0,0.0
322,0.0,3.1055900621118013
323,30.959752321981423,0.0
324,0.0,0.0
325,0.0,3.076923076923077
326,0.0,0.0
327,0.0,0.0
328,0.0,3.048780487804878
329,0.0,0.0
330,0.0,0.0
331,30.211480362537763,3.0211480362537766
332,0.0,3.0120481927710845
333,0.0,0.0
334,0.0,2.9940119760479043
335,0.0,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,2.9585798816568047
339,0.0,0.0
340,0.0,0.0
341,0.0,2.932551319648094
342,0.0,0.0
343,0.0,0.0
344,0.0,2.9069767441860463
345,28.985507246376812,0.0
346,0.0,0.0
347,0.0,2.881844380403458
348,0.0,0.0
349,0.0,0.0
350,28.571428571428573,2.857142857142857
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,2.824858757062147
355,0.0,0.0
356,0.0,0.0
357,0.0,2.8011204481792715
358,0.0,0.0
359,0.0,0.0
360,0.0,2.7777777777777777
361,0.0,2.770083102493075
362,0.0,0.0
363,0.0,0.0
364,0.0,2.7472527472527473
365,0.0,0.0
366,0.0,0.0
367,0.0,2.7247956403269753
368,0.0,0.0
369,0.0,0.0
370,0.0,0.0
371,0.0,2.6954177897574123
372,0.0,0.0
373,0.0,0.0
374,0.0,2.6737967914438503
375,0.0,2.6666666666666665
376,0.0,0.0
377,0.0,0.0
378,0.0,2.6455026455026456
379,0.0,0.0
380,0.0,0.0
381,0.0,2.6246719160104988
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,25.974025974025974,2.5974025974025974
386,0.0,0.0
387,0.0,0.0
388,0.0,2.577319587628866
389,0.0,2.570694087403599
390,0.0,0.0
391,0.0,0.0
392,0.0,2.5510204081632653
393,0.0,2.544529262086514
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.0,0.0
398,0.0,2.512562814070352
399,25.06265664160401,2.506265664160401
400,0.0,2.5
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
404,0.0,2.4752475247524752
405,0.0,2.4691358024691357
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,2.444987775061125
410,0.0,2.4390243902439024
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,2.4154589371980677
415,0.0,2.4096385542168677
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,2.380952380952381
421,0.0,2.375296912114014
422,0.0,2.3696682464454977
423,23.64066193853428,2.3640661938534278
424,0.0,2.358490566037736
425,0.0,2.3529411764705883
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,2.3255813953488373
431,0.0,2.320185614849188
432,0.0,2.314814814814815
433,0.0,2.3094688221709005
434,0.0,2.304147465437788
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,2.2573363431151243
444,0.0,2.2522522522522523
445,0.0,2.247191011235955
446,0.0,2.242152466367713
447,0.0,2.237136465324385
448,0.0,2.232142857142857
449,0.0,2.2271714922048997
450,0.0,2.2222222222222223
451,0.0,2.2172949002217295
452,0.0,2.2123893805309733
453,0.0,2.207505518763797
454,0.0,0.0
455,0.0,0.0
456,0.0,2.192982456140351
457,0.0,2.1881838074398248
458,0.0,2.183406113537118
459,0.0,2.178649237472767
460,0.0,2.1739130434782608
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,2.150537634408602
466,0.0,2.1459227467811157
467,0.0,2.1413276231263385
468,0.0,2.1367521367521367
469,0.0,2.1321961620469083
470,0.0,2.127659574468085
471,0.0,2.1231422505307855
472,21.1864406779661,2.1186440677966103
473,0.0,2.1141649048625792
474,0.0,2.109704641350211
475,0.0,2.1052631578947367
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,2.0618556701030926
486,0.0,2.05761316872428
487,0.0,2.0533880903490758
488,0.0,2.0491803278688523
489,0.0,2.044989775051125
490,0.0,2.0408163265306123
491,0.0,2.0366598778004072
492,0.0,2.032520325203252
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,2.0
501,0.0,1.996007984031936
502,0.0,1.9920318725099602
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,1.9646365422396856
510,0.0,1.9607843137254901
511,0.0,0.0
512,0.0,0.0
513,0.0,0.0
514,0.0,1.9455252918287937
515,0.0,1.941747572815534
516,0.0,0.0
517,0.0,1.9342359767891684
518,0.0,0.0
519,0.0,0.0
520,0.0,1.9230769230769231
521,0.0,1.9193857965451055
522,0.0,0.0
523,0.0,0.0
524,0.0,1.9083969465648856
525,0.0,1.9047619047619047
526,0.0,0.0
527,0.0,0.0
528,0.0,1.893939393939394
529,18.90359168241966,1.890359168241966
530,0.0,0.0
531,0.0,1.8832391713747645
532,0.0,1.8796992481203008
533,0.0,0.0
534,0.0,1.8726591760299625
535,0.0,1.8691588785046729
536,0.0,0.0
537,0.0,0.0
538,0.0,1.858736059479554
539,0.0,1.8552875695732838
540,0.0,1.8518518518518519
541,0.0,1.8484288354898337
542,0.0,0.0
543,0.0,1.8416206261510129
544,0.0,1.838235294117647
545,0.0,0.0
546,0.0,1.8315018315018314
547,0.0,1.8281535648994516
548,0.0,0.0
549,0.0,1.8214936247723132
550,0.0,0.0
551,0.0,0.0
552,0.0,1.8115942028985508
553,0.0,0.0
554,0.0,0.0
555,0.0,1.8018018018018018
556,17.985611510791365,1.7985611510791366
557,0.0,0.0
558,0.0,0.0
559,0.0,1.7889087656529516
560,0.0,0.0
561,0.0,1.7825311942959001
562,0.0,0.0
563,0.0,1.7761989342806395
564,0.0,0.0
565,0.0,1.7699115044247788
566,0.0,0.0
567,0.0,0.0
568,0.0,1.7605633802816902
569,0.0,0.0
570,17.54385964912281,1.7543859649122806
571,0.0,0.0
572,0.0,0.0
573,0.0,1.7452006980802792
574,0.0,0.0
575,0.0,0.0
576,0.0,1.7361111111111112
577,0.0,0.0
578,0.0,1.7301038062283738
579,0.0,1.7271157167530224
580,0.0,1.7241379310344827
581,0.0,1.721170395869191
582,0.0,0.0
583,0.0,0.0
584,0.0,1.7123287671232876
585,0.0,1.7094017094017093
586,17.064846416382252,0.0
587,0.0,1.7035775127768313
588,0.0,0.0
589,0.0,1.697792869269949
590,0.0,0.0
591,0.0,0.0
592,0.0,1.6891891891891893
593,0.0,1.6863406408094435
594,0.0,1.6835016835016836
595,0.0,0.0
596,0.0,1.6778523489932886
597,0.0,0.0
598,0.0,1.6722408026755853
599,0.0,1.669449081803005
600,0.0,1.6666666666666667
601,0.0,0.0
602,0.0,1.6611295681063123
603,0.0,1.658374792703151
604,0.0,0.0
605,0.0,1.6528925619834711
606,0.0,1.6501650165016502
607,0.0,0.0
608,0.0,1.644736842105263
609,0.0,0.0
610,0.0,1.639344262295082
611,0.0,0.0
612,0.0,1.6339869281045751
613,0.0,0.0
614,0.0,1.6286644951140066
615,0.0,1.6260162601626016
616,0.0,0.0
617,0.0,1.6207455429497568
618,0.0,0.0
619,0.0,1.615508885298869
620,0.0,0.0
621,0.0,1.6103059581320451
622,0.0,1.607717041800643
623,0.0,0.0
624,0.0,0.0
625,0.0,1.6
626,0.0,0.0
627,0.0,1.594896331738437
628,0.0,0.0
629,0.0,1.589825119236884
630,0.0,0.0
631,15.847860538827259,1.5847860538827259
632,0.0,0.0
633,0.0,1.5797788309636651
634,15.772870662460567,1.5772870662460567
635,0.0,0.0
636,0.0,1.5723270440251573
637,0.0,0.0
638,0.0,1.567398119122257
639,15.64945226917058,0.0
640,0.0,1.5625
641,0.0,1.5600624024960998
642,0.0,1.557632398753894
643,0.0,1.5552099533437014
644,0.0,1.5527950310559007
645,0.0,1.550387596899225
646,0.0,0.0
647,0.0,1.545595054095827
648,0.0,1.5432098765432098
649,0.0,0.0
650,0.0,1.5384615384615385
651,0.0,1.5360983102918586
652,0.0,0.0
653,0.0,1.5313935681470139
654,0.0,0.0
655,15.267175572519085,1.5267175572519085
656,0.0,1.524390243902439
657,0.0,0.0
658,0.0,1.5197568389057752
659,0.0,1.5174506828528074
660,0.0,0.0
661,0.0,1.51285930408472
662,0.0,1.5105740181268883
663,0.0,0.0
664,0.0,1.5060240963855422
665,0.0,1.5037593984962405
666,0.0,1.5015015015015014
667,0.0,1.4992503748125936
668,0.0,0.0
669,0.0,1.4947683109118086
670,0.0,1.492537313432836
671,0.0,1.4903129657228018
672,0.0,1.4880952380952381
673,0.0,1.485884101040119
674,14.836795252225519,1.4836795252225519
675,0.0,1.4814814814814814
676,0.0,1.4792899408284024
677,0.0,1.4771048744460857
678,0.0,1.4749262536873156
679,0.0,1.4727540500736378
680,0.0,1.4705882352941178
681,14.684287812041116,1.4684287812041117
682,0.0,1.466275659824047
683,0.0,1.4641288433382138
684,0.0,1.4619883040935673
685,0.0,1.4598540145985401
686,0.0,2.9154518950437316
687,14.55604075691412,1.455604075691412
688,0.0,1.4534883720930232
689,14.513788098693759,1.4513788098693758
690,0.0,1.4492753623188406
691,14.47178002894356,1.447178002894356
692,0.0,1.4450867052023122
693,0.0,1.443001443001443
694,0.0,1.440922190201729
695,0.0,1.4388489208633093
696,0.0,1.4367816091954022
697,0.0,1.4347202295552368
698,14.326647564469914,1.4326647564469914
699,0.0,1.4306151645207439
700,0.0,1.4285714285714286
701,0.0,1.4265335235378032
702,0.0,1.4245014245014245
703,0.0,1.422475106685633
704,0.0,1.4204545454545454
705,0.0,0.0
706,0.0,1.4164305949008498
707,0.0,1.4144271570014144
708,0.0,2.824858757062147
709,0.0,1.4104372355430184
710,0.0,1.408450704225352
711,0.0,1.4064697609001406
712,0.0,1.404494382022472
713,0.0,1.402524544179523
714,0.0,1.4005602240896358
715,0.0,0.0
716,0.0,1.3966480446927374
717,0.0,1.394700139470014
718,0.0,1.392757660167131
719,0.0,0.0
720,13.88888888888889,1.3888888888888888
721,0.0,1.3869625520110958
722,0.0,1.3850415512465375
723,0.0,1.3831258644536653
724,13.812154696132596,1.3812154696132597
725,0.0,1.3793103448275863
726,0.0,1.3774104683195592
727,0.0,1.375515818431912
728,13.736263736263735,1.3736263736263736
729,0.0,1.3717421124828533
730,0.0,1.36986301369863
731,0.0,1.3679890560875514
732,13.66120218579235,1.366120218579235
733,0.0,1.364256480218281
734,0.0,1.3623978201634876
735,0.0,2.7210884353741496
736,13.58695652173913,2.717391304347826
737,0.0,1.3568521031207599
738,0.0,1.3550135501355014
739,0.0,1.3531799729364005
740,0.0,1.3513513513513513
741,0.0,1.349527665317139
742,0.0,1.3477088948787062
743,0.0,1.3458950201884252
744,13.440860215053764,1.3440860215053763
745,0.0,1.342281879194631
746,0.0,1.3404825737265416
747,0.0,1.3386880856760375
748,0.0,1.3368983957219251
749,0.0,1.335113484646195
750,0.0,1.3333333333333333
751,0.0,1.3315579227696406
752,13.297872340425531,1.3297872340425532
753,0.0,1.3280212483399734
754,0.0,2.6525198938992043
755,13.245033112582782,1.3245033112582782
756,0.0,1.3227513227513228
757,0.0,1.321003963011889
758,0.0,1.3192612137203166
759,0.0,1.3175230566534915
760,13.157894736842104,1.3157894736842106
761,13.140604467805518,1.314060446780552
762,0.0,1.3123359580052494
763,0.0,1.3106159895150722
764,0.0,1.3089005235602094
765,0.0,1.3071895424836601
766,0.0,1.3054830287206267
767,0.0,1.303780964797914
768,13.020833333333334,1.3020833333333333
769,0.0,1.3003901170351104
770,0.0,1.2987012987012987
771,0.0,1.297016861219196
772,0.0,2.5906735751295336
773,12.936610608020699,2.5873221216041395
774,12.919896640826874,1.2919896640826873
775,0.0,2.5806451612903225
776,0.0,2.577319587628866
777,0.0,2.574002574002574
778,12.853470437017995,1.2853470437017995
779,0.0,1.2836970474967908
780,0.0,2.5641025641025643
781,12.804097311139564,1.2804097311139564
782,0.0,2.557544757033248
783,0.0,1.277139208173691
784,0.0,1.2755102040816326
785,0.0,2.5477707006369426
786,0.0,1.272264631043257
787,0.0,2.5412960609911055
788,0.0,1.2690355329949239
789,0.0,1.267427122940431
790,0.0,1.2658227848101267
791,0.0,1.2642225031605563
792,0.0,2.525252525252525
793,0.0,1.2610340479192939
794,12.594458438287154,1.2594458438287153
795,0.0,2.5157232704402515
796,0.0,1.256281407035176
797,0.0,1.2547051442910917
798,12.531328320802006,1.2531328320802004
799,12.515644555694617,1.2515644555694618
800,0.0,1.25
801,0.0,1.2484394506866416
802,0.0,1.2468827930174564
803,0.0,1.2453300124533002
804,0.0,1.243781094527363
805,0.0,2.484472049689441
806,0.0,2.4813895781637716
807,0.0,1.2391573729863692
808,0.0,1.2376237623762376
809,0.0,1.2360939431396787
810,0.0,1.2345679012345678
811,0.0,2.466091245376079
812,12.31527093596059,2.4630541871921183
813,0.0,2.4600246002460024
814,0.0,2.457002457002457
815,12.269938650306749,1.2269938650306749
816,0.0,2.450980392156863
817,0.0,2.4479804161566707
818,0.0,1.2224938875305624
819,0.0,1.221001221001221
820,0.0,1.2195121951219512
821,12.180267965895249,1.218026796589525
822,0.0,2.4330900243309004
823,12.15066828675577,2.4301336573511545
824,0.0,2.4271844660194173
825,0.0,1.2121212121212122
826,0.0,1.2106537530266344
827,12.091898428053204,1.2091898428053205
828,0.0,1.2077294685990339
829,0.0,1.2062726176115801
830,0.0,1.2048192771084338
831,12.033694344163658,1.203369434416366
832,0.0,1.2019230769230769
833,0.0,1.2004801920768307
834,0.0,1.1990407673860912
835,0.0,2.395209580838323
836,0.0,2.3923444976076556
837,0.0,1.1947431302270013
838,0.0,1.1933174224343674
839,11.918951132300357,2.3837902264600714
840,0.0,2.380952380952381
841,11.890606420927467,1.1890606420927468
842,0.0,1.187648456057007
843,11.862396204033216,1.1862396204033214
844,11.848341232227488,1.1848341232227488
845,0.0,2.366863905325444
846,11.82033096926714,2.3640661938534278
847,0.0,1.1806375442739079
848,0.0,1.179245283018868
849,0.0,1.1778563015312131
850,0.0,1.1764705882352942
851,11.750881316098708,1.1750881316098707
852,11.737089201877934,1.1737089201877935
853,0.0,1.1723329425556859
854,0.0,2.34192037470726
855,0.0,1.1695906432748537
856,0.0,1.1682242990654206
857,11.668611435239207,1.1668611435239207
858,0.0,1.1655011655011656
859,11.641443538998836,1.1641443538998837
860,0.0,1.1627906976744187
861,11.614401858304298,2.3228803716608595
862,0.0,1.160092807424594
863,11.587485515643106,1.1587485515643106
864,0.0,1.1574074074074074
865,0.0,1.1560693641618498
866,0.0,2.3094688221709005
867,0.0,1.1534025374855825
868,0.0,1.152073732718894
869,0.0,1.1507479861910241
870,0.0,1.1494252873563218
871,0.0,2.296211251435132
872,0.0,1.146788990825688
873,0.0,1.145475372279496
874,0.0,1.1441647597254005
875,0.0,1.1428571428571428
876,0.0,1.1415525114155252
877,11.402508551881414,1.1402508551881414
878,0.0,2.277904328018223
879,11.376564277588168,1.1376564277588168
880,0.0,1.1363636363636365
881,0.0,1.1350737797956867
882,0.0,1.1337868480725624
883,0.0,1.1325028312570782
884,0.0,1.1312217194570136
885,11.299435028248588,2.2598870056497176
886,0.0,2.2573363431151243
887,0.0,1.1273957158962795
888,0.0,1.1261261261261262
889,0.0,2.249718785151856
890,0.0,1.1235955056179776
891,0.0,1.122334455667789
892,11.210762331838565,1.1210762331838564
893,0.0,1.1198208286674132
894,0.0,1.1185682326621924
895,0.0,1.1173184357541899
896,11.160714285714286,1.1160714285714286
897,0.0,2.229654403567447
898,0.0,1.1135857461024499
899,11.123470522803114,1.1123470522803114
900,0.0,1.1111111111111112
901,11.098779134295228,2.2197558268590454
902,0.0,1.1086474501108647
903,11.074197120708748,2.2148394241417497
904,0.0,1.1061946902654867
905,0.0,1.1049723756906078
906,0.0,1.1037527593818985
907,11.025358324145534,1.1025358324145536
908,0.0,1.1013215859030836
909,0.0,1.1001100110011002
910,0.0,1.098901098901099
911,0.0,2.1953896816684964
912,0.0,1.0964912280701755
913,0.0,1.095290251916758
914,10.940919037199125,2.1881838074398248
915,0.0,1.092896174863388
916,0.0,1.091703056768559
917,10.905125408942203,1.0905125408942202
918,0.0,1.0893246187363834
919,0.0,2.176278563656148
920,0.0,1.0869565217391304
921,0.0,1.0857763300760044
922,0.0,1.0845986984815619
923,0.0,2.1668472372697725
924,0.0,1.0822510822510822
925,0.0,1.0810810810810811
926,0.0,1.079913606911447
927,0.0,1.0787486515641855
928,10.775862068965518,1.0775862068965518
929,0.0,2.1528525296017222
930,0.0,1.075268817204301
931,10.741138560687434,1.0741138560687433
932,0.0,2.1459227467811157
933,0.0,1.0718113612004287
934,0.0,1.0706638115631693
935,0.0,2.1390374331550803
936,10.683760683760683,1.0683760683760684
937,0.0,1.0672358591248665
938,0.0,0.0
939,0.0,1.0649627263045793
940,0.0,2.127659574468085
941,0.0,1.0626992561105206
942,0.0,1.0615711252653928
943,10.604453870625663,1.0604453870625663
944,0.0,2.1186440677966103
945,0.0,1.0582010582010581
946,10.570824524312897,1.0570824524312896
947,10.559662090813093,2.1119324181626187
948,0.0,1.0548523206751055
949,10.53740779768177,1.053740779768177
950,0.0,1.0526315789473684
951,0.0,2.103049421661409
952,0.0,1.050420168067227
953,0.0,2.0986358866736623
954,0.0,1.0482180293501049
955,0.0,1.0471204188481675
956,0.0,1.0460251046025104
957,0.0,1.044932079414838
958,0.0,2.0876826722338206
959,0.0,2.0855057351407718
960,10.416666666666666,2.0833333333333335
961,10.40582726326743,1.0405827263267429
962,0.0,2.079002079002079
963,0.0,1.0384215991692627
964,0.0,1.037344398340249
965,0.0,2.0725388601036268
966,0.0,1.0351966873706004
967,0.0,1.0341261633919339
968,10.330578512396695,1.0330578512396693
969,0.0,1.0319917440660475
970,10.309278350515465,2.0618556701030926
971,0.0,1.0298661174047374
972,0.0,1.02880658436214
973,0.0,2.055498458376156
974,10.26694045174538,1.0266940451745379
975,10.256410256410257,2.051282051282051
976,0.0,1.0245901639344261
977,0.0,1.0235414534288638
978,0.0,1.0224948875255624
979,0.0,2.0429009193054135
980,0.0,1.0204081632653061
981,0.0,2.038735983690112
982,0.0,1.0183299389002036
983,0.0,2.034587995930824
984,0.0,1.016260162601626
985,0.0,2.030456852791878
986,10.141987829614605,2.028397565922921
987,10.131712259371835,1.0131712259371835
988,0.0,2.0242914979757085
989,0.0,2.0222446916076846
990,0.0,1.0101010101010102
991,0.0,1.0090817356205852
992,0.0,2.0161290322580645
993,0.0,1.0070493454179255
994,0.0,2.0120724346076457
995,10.050251256281408,1.0050251256281406
996,0.0,1.0040160642570282
997,10.030090270812437,1.0030090270812437
998,10.02004008016032,2.004008016032064
999,0.0,1.001001001001001
1000,10.0,2.0
1001,9.99000999000999,0.999000999000999
1002,0.0,1.996007984031936
1003,0.0,0.9970089730807578
1004,0.0,0.9960159362549801
1005,0.0,0.9950248756218906
1006,9.940357852882704,0.9940357852882704
1007,9.930486593843098,0.9930486593843099
1008,0.0,0.9920634920634921
1009,0.0,2.9732408325074333
1010,0.0,1.9801980198019802
1011,0.0,1.9782393669634026
1012,0.0,1.976284584980237
1013,0.0,0.9871668311944719
1014,0.0,1.9723865877712032
1015,0.0,0.9852216748768473
1016,9.84251968503937,1.968503937007874
1017,9.83284169124877,1.966568338249754
1018,0.0,0.9823182711198428
1019,0.0,1.9627085377821394
1020,9.803921568627452,0.9803921568627451
1021,0.0,1.9588638589618022
1022,0.0,0.9784735812133072
1023,0.0,0.9775171065493646
1024,0.0,1.953125
1025,0.0,0.975609756097561
1026,0.0,1.949317738791423
1027,0.0,0.9737098344693281
1028,0.0,0.9727626459143969
1029,0.0,1.9436345966958213
1030,0.0,0.970873786407767
1031,0.0,0.9699321047526673
1032,0.0,0.9689922480620154
1033,0.0,1.936108422071636
1034,0.0,0.9671179883945842
1035,0.0,1.932367149758454
1036,0.0,0.9652509652509652
1037,0.0,1.9286403085824493
1038,0.0,1.9267822736030829
1039,9.624639076034649,0.9624639076034649
1040,0.0,1.9230769230769231
1041,0.0,1.9212295869356388
1042,9.596928982725528,0.9596928982725528
1043,9.587727708533079,0.9587727708533078
1044,0.0,1.9157088122605364
1045,9.569377990430622,0.9569377990430622
1046,9.560229445506693,0.9560229445506692
1047,0.0,1.9102196752626552
1048,0.0,0.9541984732824428
1049,0.0,1.9065776930409915
1050,0.0,0.9523809523809523
1051,0.0,0.9514747859181731
1052,9.505703422053232,1.9011406844106464
1053,9.49667616334283,0.949667616334283
1054,0.0,0.9487666034155597
1055,0.0,0.9478672985781991
1056,0.0,0.946969696969697
1057,0.0,0.9460737937559129
1058,0.0,0.945179584120983
1059,0.0,1.8885741265344664
1060,0.0,1.8867924528301887
1061,0.0,0.942507068803016
